Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,relation_clean,pKi_numeric
CHEMBL4289498,,,461.54,0.0,4.64,S3,O=C(CCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2c3c(c1)CCN3C(=O)CC2,Ki,'=',0.7,nM,9.15,,,UO_0000065,19.84,0.37,4.51,13.74,0,CHEMBL4821055,Binding affinity to 5-HT2A receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4819047,1,Scientific Literature,Bioorg Med Chem Lett,2021.0,,,=,9.15
CHEMBL4206126,,,285.31,0.0,2.3,3i,FC(F)(F)CCc1ccnc2c1CC[C@@H]1CNCCN21,Ki,'=',50.12,nM,7.3,,,UO_0000065,,,,,0,CHEMBL4714290,Displacement of [3H]-DOI from recombinant human 5HT2AR transfected in human HEK293 cells incubated for 45 mins by radioligand binding assay,A,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4706699,1,Scientific Literature,Bioorg Med Chem Lett,2021.0,,TIME = 0.75 hr,=,7.3
CHEMBL394435,,,357.38,0.0,4.36,12,O=S(=O)(c1ccc(/C=C/c2ccc(F)cc2)nc1)c1cccc(F)c1,Ki,'=',9.6,nM,8.02,,,UO_0000065,22.43,0.44,3.66,17.05,0,CHEMBL886663,Displacement of [3H]ketanserin from human 5HT2A receptor expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139157,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,CHEMBL3308072,,=,8.02
CHEMBL203013,,,273.38,0.0,1.73,18,C[C@@H]1CNC[C@H]2Cc3ccc(COCC4CC4)nc3N21,Ki,'=',74.0,nM,7.13,,,UO_0000065,26.08,0.49,5.4,19.07,0,CHEMBL861242,Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139653,1,Scientific Literature,Bioorg Med Chem Lett,2006.0,CHEMBL3308072,,=,7.13
CHEMBL4874854,,,246.29,0.0,1.63,3h,Fc1ccccc1-c1n[nH]cc1N1CCNCC1,Ki,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL4828358,Binding affinity to 5HT2A receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4825758,1,Scientific Literature,J Med Chem,2021.0,,,>,
CHEMBL71,CHLORPROMAZINE,4.0,318.87,0.0,4.89,Chlorpromazine,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,Ki,'=',12.02,nM,7.92,,,UO_0000065,24.84,0.52,3.03,122.22,0,CHEMBL5046637,Displacement of [3H]-ketanserin from human human 5-HT2A receptor transfected in CHO-K1 cells measured after 60 mins by scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5046222,1,Scientific Literature,J Med Chem,2021.0,,TIME = 1.0 hr,=,7.92
CHEMBL4867560,,,272.35,0.0,1.89,2g,COc1ccccc1-c1n[nH]cc1N1CCCNCC1,Ki,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL4828358,Binding affinity to 5HT2A receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4825758,1,Scientific Literature,J Med Chem,2021.0,,,>,
CHEMBL39,SEROTONIN,3.0,176.22,0.0,1.37,"5-HT, serotonin",NCCc1c[nH]c2ccc(O)cc12,Ki,'=',320.0,nM,6.5,,,UO_0000065,36.86,0.68,5.12,10.47,0,CHEMBL2343043,Displacement of [3H]ketanserin from human 5HT2A receptor expressed in tsA201 cell membranes after 1 hr by scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,tsA201,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2331121,1,Scientific Literature,J Med Chem,2013.0,,,=,6.5
CHEMBL3676932,,,499.48,1.0,7.3,BDBM141845,O=C(N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1)c1ccc(Cl)cc1Cl,Ki,'=',12.26,nM,7.91,,277401,UO_0000065,15.84,0.32,0.61,17.4,0,CHEMBL3707804,"Radioligand Binding Assay: liquots of membrane preparations were thawed at RT, resuspended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KC1, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12.000 rpm and adjusted to a final concentration of approximately 7.5 ug protein / well (D2, D3) and 15 ug protein / well (5-HT2A), respectively.The binding affinity (IQ) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 ulÂ with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H] -spiperone for D2, 0.5 nM [3H] -spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10uM - 0.1 nM for 1 h at RT. At the end of the incubation, the reaction mixtures were filtered on to unifilter 96-well white microplates with bonded GF/C filters.",B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3639297,37,BindingDB Database,,2014.0,,,=,7.91
CHEMBL365101,,,374.28,0.0,4.73,8c,CN(C)C[C@@H]1C[C@H]2c3ccccc3Oc3ccc(Br)cc3[C@H]2O1,Ki,'=',3.0,nM,8.52,,,UO_0000065,22.77,0.51,3.79,39.28,0,CHEMBL839709,In vitro binding affinity against 5-hydroxytryptamine 2A receptor using [125I]R91150 as radioligand expressed in L929 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,L929,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139601,1,Scientific Literature,Bioorg Med Chem Lett,2005.0,CHEMBL3307946,,=,8.52
CHEMBL3908870,,,314.43,0.0,2.96,2e,CC1(C)CC(=O)N(CCCCN2Cc3ccccc3C2)C(=O)C1,Ki,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL3863660,Displacement of [3H]-ketanserin from human 5-HT2A receptor by liquid scintillation counting method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3862017,1,Scientific Literature,Bioorg Med Chem,2016.0,,,>,
CHEMBL2334890,,,327.38,0.0,2.77,18f,COc1cc2c(cc1O)[C@H]1Cc3ccc(O)c(OC)c3CN1CC2,Ki,,,,,,Not Determined,,,,,,0,CHEMBL2343277,Displacement of [3H]Ketanserin from 5-HT2A receptor (unknown origin) expressed in HEK293 cells by liquid scintillation counter,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2331343,1,Scientific Literature,Bioorg Med Chem,2013.0,CHEMBL3307715,,,
CHEMBL3814485,,,526.47,2.0,5.92,9c,COc1ccc(CCN(CCCc2ccc(Br)cc2)CCc2ccc3c(c2)OCO3)cc1OC,Ki,'=',221.0,nM,6.66,,,UO_0000065,12.64,0.27,0.74,16.57,0,CHEMBL3816812,Displacement of [3H]ketanserin from human 5-HT2A receptor measured after 90 mins by microbeta scintillation counting method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3813700,1,Scientific Literature,Bioorg Med Chem Lett,2016.0,,,=,6.66
CHEMBL3589575,,,368.46,0.0,4.5,8,CCCN(CCNC(=O)/N=N/c1ccc(F)cc1)C1Cc2ccccc2C1,Ki,,,,,,Not Determined,,,,,,0,CHEMBL3590821,Displacement of [3H]ketanserin from human 5HT2A receptor expressed in HEK293 cell membranes,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3588764,1,Scientific Literature,Bioorg Med Chem,2015.0,CHEMBL3307715,,,
CHEMBL5084167,,,452.55,0.0,4.85,2,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1ccc2ccccc2c1,Ki,'=',0.2455,nM,9.61,,,UO_0000065,21.24,0.41,4.76,15.16,0,CHEMBL5046637,Displacement of [3H]-ketanserin from human human 5-HT2A receptor transfected in CHO-K1 cells measured after 60 mins by scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5046222,1,Scientific Literature,J Med Chem,2021.0,,TIME = 1.0 hr,=,9.61
CHEMBL59097,,,380.83,0.0,4.83,8,Cc1ncccc1Oc1ccc(NC(=O)N2CCc3cc(Cl)ccc32)cn1,Ki,'>',10000.0,nM,,,,UO_0000065,,,,,1,CHEMBL616879,Binding affinity towards human cloned 5-hydroxytryptamine 2A receptor of HEK293 cells by displacement of [3H]ketanserin,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1133064,1,Scientific Literature,Bioorg Med Chem Lett,2000.0,CHEMBL3307715,,>,
CHEMBL483388,,,205.34,0.0,3.31,3d,CCCCCCc1ccc(CCN)cc1,Ki,'=',78.0,nM,7.11,,,UO_0000065,34.62,0.65,3.8,27.32,0,CHEMBL994216,Displacement of [3H]ketanserin from 5HT2A receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,,,,NIH3T3,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142528,1,Scientific Literature,J Med Chem,2008.0,CHEMBL3307716,,=,7.11
CHEMBL484381,,,323.48,0.0,4.81,1h,CCCCCCc1ccc2c(c1)Cc1cc(OC)ccc1C2CN,Ki,'=',43.0,nM,7.37,,,UO_0000065,22.77,0.42,2.56,20.9,0,CHEMBL994216,Displacement of [3H]ketanserin from 5HT2A receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,,,,NIH3T3,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142528,1,Scientific Literature,J Med Chem,2008.0,CHEMBL3307716,,=,7.37
CHEMBL4540404,,,427.57,0.0,3.21,16,O=C1c2ccccc2S(=O)(=O)N1CCCCCCN1CCN(c2ccccc2)CC1,Ki,'=',321.0,nM,6.49,,,UO_0000065,,,,,0,CHEMBL4308347,Displacement of [3H]ketanserin from full length human cloned 5HT2A receptor expressed in CHO-K1 cells incubated for 1 hr by radioligand displacement assay,A,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4304820,1,Scientific Literature,Bioorg Med Chem Lett,2019.0,CHEMBL3307512,,=,6.49
CHEMBL54,HALOPERIDOL,4.0,375.87,0.0,4.43,haloperidol,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,Ki,'=',165.96,nM,6.78,,,UO_0000065,18.04,0.36,2.35,16.72,1,CHEMBL1026421,Displacement of [3H]ketanserin from human cloned 5HT2A receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1140101,1,Scientific Literature,J Med Chem,2008.0,,,=,6.78
CHEMBL164471,,,382.44,0.0,4.57,"4, QF0703B",O=C1c2ccoc2CCC1CCN1CCC(c2noc3cc(F)ccc23)CC1,Ki,'=',0.5623,nM,9.25,,,UO_0000065,,,,,0,CHEMBL1026423,Antagonist activity at human cloned 5HT2A receptor,F,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1140101,1,Scientific Literature,J Med Chem,2008.0,,,=,9.25
CHEMBL4565350,,,391.91,0.0,4.58,8b,CCCN1CCc2cc(OC)cc3c2[C@H]1Cc1cccc(OCCF)c1-3.Cl,Ki,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL4372836,Displacement of [3H]ketanserin from 5HT2A receptor (unknown origin) expressed in HEK293T cell membranes,A,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4371060,1,Scientific Literature,Bioorg Med Chem Lett,2019.0,,,>,
CHEMBL4436605,,,425.93,1.0,5.17,10a,COc1cc2c3c(c1)-c1c(cccc1OCc1ccc(F)cc1)C[C@H]3N(C)CC2.Cl,Ki,'=',2313.0,nM,5.64,,,UO_0000065,,,,,0,CHEMBL4372836,Displacement of [3H]ketanserin from 5HT2A receptor (unknown origin) expressed in HEK293T cell membranes,A,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4371060,1,Scientific Literature,Bioorg Med Chem Lett,2019.0,,,=,5.64
CHEMBL320145,,,291.19,0.0,3.17,14i,CC(N)Cn1ccc2c1-c1cc(Br)ccc1C2,Ki,'=',100.0,nM,7.0,,,UO_0000065,24.04,0.56,3.83,22.62,0,CHEMBL617404,Binding affinity against human 5-hydroxytryptamine 2A receptor using displacement of [3H]5-HT,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130391,1,Scientific Literature,J Med Chem,1997.0,,,=,7.0
CHEMBL362487,,,372.88,0.0,3.91,15b,O=S(=O)(c1ccccc1Cl)n1cc(C2=CCNCC2)c2ccccc21,Ki,'=',599.0,nM,6.22,,,UO_0000065,16.69,0.34,2.31,12.18,0,CHEMBL840153,Binding affinity against human cloned 5-hydroxytryptamine 2A receptor stably expressed in CHO cells using [125I]DOI,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1141885,1,Scientific Literature,Bioorg Med Chem Lett,2005.0,CHEMBL3308072,,=,6.22
CHEMBL2113667,,,406.57,1.0,6.79,7,c1ccc(CCN2[C@@H]3CC[C@H]2CC(c2c(-c4ccccc4)[nH]c4ccccc24)C3)cc1,Ki,'=',1.2,nM,8.92,,,UO_0000065,21.94,0.39,2.13,46.88,0,CHEMBL617063,Ability to displace [3H]ketanserin binding to human 5-hydroxytryptamine 2A receptor stably expressed in CHO cells,B,BAO_0000219,cell-based format,,,,CHO,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1134475,1,Scientific Literature,J Med Chem,2001.0,CHEMBL3308072,,=,8.92
CHEMBL75065,,,439.31,0.0,4.42,5b,OC(c1ccc(F)cc1)C1CCN(CCc2cccc(I)c2)CC1,Ki,'=',13.1,nM,7.88,,,UO_0000065,17.94,0.45,3.46,33.59,0,CHEMBL617090,"Tested on genetically transfected COS7 cell membranes selectively expressing human 5-hydroxytryptamine 2A receptor, using [3H]ketanserin as radioligand",B,BAO_0000219,cell-based format,,,,COS-7,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1135426,1,Scientific Literature,J Med Chem,2002.0,CHEMBL3307648,,=,7.88
CHEMBL473781,,,465.59,0.0,2.72,33,CC(=O)OC12C=C(C)C(C(C)C1)C1C(=O)N(CCCN3CCN(c4ccccc4)CC3)C(=O)C12,Ki,'=',575.44,nM,6.24,,,UO_0000065,13.4,0.25,3.52,8.89,0,CHEMBL1009861,Displacement of [3H]ketanserin from 5HT2A receptor,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1152861,1,Scientific Literature,Eur J Med Chem,2009.0,,,=,6.24
CHEMBL155388,,,425.5,0.0,4.18,(+)-9c,COc1cc2c(cc1OC)C(=O)CC(CN1CCC(C(=O)c3ccc(F)cc3)CC1)C2,Ki,'=',43.65,nM,7.36,,,UO_0000065,17.3,0.32,3.18,13.18,0,CHEMBL617352,Binding affinity towards serotonin 5-hydroxytryptamine 2A receptor,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1149215,1,Scientific Literature,Bioorg Med Chem Lett,2004.0,,,=,7.36
CHEMBL234738,,,463.41,1.0,5.58,31,COc1ccc(N2Cc3cc(Cl)c(Cl)c(C)c3C2=O)cc1OCCN1CCC(C)CC1,Ki,'=',398.11,nM,6.4,,,UO_0000065,13.81,0.28,0.82,15.23,0,CHEMBL889869,Displacement of [3H]ketanserin from 5HT2A receptor expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146272,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,CHEMBL3307715,,=,6.4
CHEMBL283036,,,360.38,0.0,3.9,5f,FC(F)(F)c1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,Ki,'=',2791.0,nM,5.55,,,UO_0000065,15.41,0.29,1.65,15.8,0,CHEMBL617079,Binding affinity to cloned human 5-hydroxytryptamine 2A receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1134077,1,Scientific Literature,Bioorg Med Chem Lett,2001.0,,,=,5.55
CHEMBL4592872,BAY-897,,457.48,1.0,6.33,EUB0000340,O=C(Nc1ccc(Oc2ccc(F)cc2)cc1)N1CCc2ncccc2[C@H]1c1ccc(F)cc1,Ki,,3715.35,nM,,,,UO_0000065,,,,,0,CHEMBL4880027,GPCRScan assay: inhibition of 5-HT2A,B,BAO_0000357,single protein format,Homo sapiens,,,,,Parental cells: HEKT | PMID: 16412547/ 2935410/25732836 | Protein length: full-length | Radioligand conc. used [nM]: 1.2 – 2.4 | Radioligand Kd None 1.2 nM | Radioligand name: [3H]-Ketanserin | Radioligand pKd None 8.92 None | Radioligand pKd ± SEM None 0.04 None | Reference ligand: Clozapine | Reference ligand Ki None 5.91 nM | Reference ligand pKi None 8.23 None | Reference ligand pKi  ± SEM None 0.01 None,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4507317,54,Donated Chemical Probes - SGC Frankfurt,,2021.0,,,,
CHEMBL1277216,,,377.48,0.0,4.62,70,O=C(O)C1CCN(C2CCC3(Cc4ccccc4Oc4ccccc43)C2)CC1,Ki,'=',316.23,nM,6.5,,,UO_0000065,,,,,0,CHEMBL1287094,Antagonist activity at human 5HT2A receptor expressed in HEK cells assessed as inhibition of intracellular calcium accumulation by aequorin assay,F,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275351,1,Scientific Literature,J Med Chem,2010.0,CHEMBL3307715,,=,6.5
CHEMBL1276947,,,373.5,0.0,4.03,64,O=C(O)[C@]12C[C@H]1CN(C1CC[C@]3(Cc4ccccc4Cc4ccccc43)C1)C2,Ki,'=',31.62,nM,7.5,,,UO_0000065,,,,,0,CHEMBL1287094,Antagonist activity at human 5HT2A receptor expressed in HEK cells assessed as inhibition of intracellular calcium accumulation by aequorin assay,F,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275351,1,Scientific Literature,J Med Chem,2010.0,CHEMBL3307715,,=,7.5
CHEMBL1278202,,,375.51,0.0,4.42,61,CC1(C(=O)O)CCN(C2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1,Ki,'=',12.59,nM,7.9,,,UO_0000065,,,,,0,CHEMBL1287094,Antagonist activity at human 5HT2A receptor expressed in HEK cells assessed as inhibition of intracellular calcium accumulation by aequorin assay,F,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275351,1,Scientific Literature,J Med Chem,2010.0,CHEMBL3307715,,=,7.9
CHEMBL2028019,CARIPRAZINE,4.0,427.42,0.0,4.34,3,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,Ki,'=',219.4,nM,6.66,,,UO_0000065,15.58,0.32,2.32,17.15,0,CHEMBL4842100,Displacement of [3H]-LSD from 5HT2A receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method,B,BAO_0000249,cell membrane format,Homo sapiens,,,HEK293T,Membrane,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4840367,1,Scientific Literature,J Med Chem,2021.0,,TIME = 2.0 hr,=,6.66
CHEMBL203025,,,209.68,0.0,1.07,25,Clc1ccc2c(n1)N1CCNCC1C2,Ki,'=',217.0,nM,6.66,,,UO_0000065,31.78,0.65,5.59,23.66,0,CHEMBL861242,Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139653,1,Scientific Literature,Bioorg Med Chem Lett,2006.0,CHEMBL3308072,,=,6.66
CHEMBL1278201,,,361.49,0.0,4.03,60,O=C(O)C1CCN(C2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1,Ki,'=',19.95,nM,7.7,,,UO_0000065,,,,,0,CHEMBL1287094,Antagonist activity at human 5HT2A receptor expressed in HEK cells assessed as inhibition of intracellular calcium accumulation by aequorin assay,F,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275351,1,Scientific Literature,J Med Chem,2010.0,CHEMBL3307715,,=,7.7
CHEMBL1278113,,,376.5,0.0,2.98,59,O=C(O)C1CN(C2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)CCN1,Ki,'=',316.23,nM,6.5,,,UO_0000065,,,,,0,CHEMBL1287094,Antagonist activity at human 5HT2A receptor expressed in HEK cells assessed as inhibition of intracellular calcium accumulation by aequorin assay,F,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275351,1,Scientific Literature,J Med Chem,2010.0,CHEMBL3307715,,=,6.5
CHEMBL1277584,,,375.51,0.0,4.42,56,O=C(O)[C@@H]1CCCN(C2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1,Ki,'=',63.1,nM,7.2,,,UO_0000065,,,,,0,CHEMBL1287094,Antagonist activity at human 5HT2A receptor expressed in HEK cells assessed as inhibition of intracellular calcium accumulation by aequorin assay,F,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275351,1,Scientific Literature,J Med Chem,2010.0,CHEMBL3307715,,=,7.2
CHEMBL1277854,,,373.5,0.0,4.34,50,O=C(O)C1=CCN(C2CCC3(Cc4ccccc4Cc4ccccc43)C2)CC1,Ki,'=',79.43,nM,7.1,,,UO_0000065,,,,,0,CHEMBL1287094,Antagonist activity at human 5HT2A receptor expressed in HEK cells assessed as inhibition of intracellular calcium accumulation by aequorin assay,F,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275351,1,Scientific Literature,J Med Chem,2010.0,CHEMBL3307715,,=,7.1
CHEMBL12264,SB-258719,,338.52,0.0,3.13,6,Cc1cccc(S(=O)(=O)N(C)[C@H](C)CCN2CCC(C)CC2)c1,Ki,'<',15848.93,nM,,,,UO_0000065,,,,,0,CHEMBL616892,The compound was tested for its binding affinity towards cloned human 5-hydroxytryptamine 2A receptor in HEK293 cells using [3H]-ketanserin.,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1131479,1,Scientific Literature,J Med Chem,1998.0,CHEMBL3307715,,<,
CHEMBL522746,TETRAHYDROPALMATRUBINE,,341.41,0.0,3.07,18s,COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(O)c3CN1CC2,Ki,,,,,,Not Determined,,,,,,0,CHEMBL2343277,Displacement of [3H]Ketanserin from 5-HT2A receptor (unknown origin) expressed in HEK293 cells by liquid scintillation counter,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2331343,1,Scientific Literature,Bioorg Med Chem,2013.0,CHEMBL3307715,,,
CHEMBL4779051,,,397.45,0.0,4.18,21,CC(=O)Nc1ccc(OCCN2CCC(c3noc4cc(F)ccc34)CC2)cc1,Ki,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL4729780,Binding affinity to 5HT2A receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4725387,1,Scientific Literature,Bioorg Med Chem Lett,2020.0,,,>,
